31,49,16,10,13,1,38,29
43,6,11,24,40
22,36,17,8,5,32,37
48,44,23,3
34.2,52.41,57.16,53.16,32.67,50.42,84.29,62.61,120.89,22.82,24.62,24.83,57.86,32,87.02,90.91,75.31,65.36,100.53,74.95,62.46,105.94,33.64,38.7,83.89,52.71,82.44,26.89,85.19,70.31,72.59,27.38,81.11,80.02,104.31,52.99,67.61,54.37,81.16,67.03,69.59,77.55,32.42,43.31,66.89,19.8,80.76,89.77,34.46,50.16,79.4,49.44,35.4,49.19,90.99,57.19,34.74,38.55,72.5,84.76,88.36,109.44,30.51,93.86,89.81,44.08,68.23,123.56,55.82,64.47,86.23,47.24,97.44,70.58,23.9,38.57,66.9,71.03,77.09,31.13,21.56,45.43,67.61,45.79,46.3,51.7,75.69,92.84,35.12,36.31,39.68,86.2,25.37,78.19,31.51,69.57,36.96,43.1,44.69,18.88,99.52,94.29,96.69,22.52,23.46,87.8,58.92,60.15,104,74.53,84.82,52.82,96.44,22.66,46.44,85.29,64.03,35.61,36.68,83.48,57.47,32.82,84.27,42.5,42.86,46.93,53.13,32.32,86.32,102.75,57.92,99.91,26.91,100.81,27.54,48.26,66.91,88.43,109.45,90.72,70.66,97.7,64.14,73.79,48.05,76.16,34.98,33,70.29,43.62,74.74,64.07,97.04,79.57,95.66,51.6,115.42,60.5,47.47,54.64,53.03,56.55,61.22,93.61,79,25.49,57.06,98.97,84.24,61.58,35.75,84.45,20.69,37.94,32.16,95.95,59.86,81.73,57.47,88.5,84.41,98.01,104.09,98.11,107.37,50.21,47.93,39.81,32.92,44.07,113.17,46.43,103.2,25.63,96.93,49.33,111.36,67.34,18.46,90.42,50.3,54.22,48.06,48.68,69.59,90.38,87.44,23.8,62.57,97.31,54.47,44.63,73.4,49.39,55.9,96.75,80.71,65.03,34.02,93.52,63.31,95.34,39.54,106.94,49.93,70.04,63.92,55.38,61.61,78.52,28.86,70,59.37,79.24,34.15,50.53,78.51,89.67,79.66,35.53,92.15,54.43,64.16,90.96,27.63,52.31,28.8,77.09,65.56,21.37,54.76,61.59,82.54,78.86,39.14,70.84,46.2,71.92,90.4,49.55,45.3,78.49,72.93,84.21,61.17,28.23,85.45,30.81,38.44,30.06,64.19,25.56,65.37,90.99,75.58,109.18,78.71,56.77,56.17,77.36,84.58,32.25,20.54,39.74,68.1,48.11,84.3,19.55,82.8,71.62,103.38,68.36,89.79,105.01,71.68,23.03,61.72,42.14,28.75,36.56,30.13,57.94,56.43,113.08,27.64,79.47,75.24,25.51,91.62,97.19,23.74,54.46,110.46,61.03,25.66,55.57,33.01,86.18,85.17,80.17,49.36,24.69,38.54,28.24,71.55,60.3,113.97,46.38,96.33,94.81,70.53,28.9,44.32,95.33,67.38,53.27,54.54,43.78,99.35,57.79,79.2,72.51,79.95,102.37,84.18,63.43,69.48,88.78,38.43,99.7,49.27,81.02,41.84,80.27,99.9,62.42,57.49,60.16,82.57,61.12,85.18,106.7,64.49,46.06,92.57,89.35,113.49,66.29,62.6,76.5,46.82,76.01,67.85,96.23,24.72,28.71,64.43,65.26,35.94,22.74,83.65,28.24,52.17,105.1,35.87,67.04,104.72,21.78,44.1,50.84,40.9,90.19,111.07,104.42,52.89,36.3,36.35,107.2,61.67,105.41
31.11,51.9,40.9,51.65,35.63,42.13,73.58,65.51,112.17,26.34,29.67,27.1,47.66,43.72,76.8,79.37,68.64,71.44,78.92,75.46,49.92,80.93,40.64,38.43,61.74,54.15,93.46,27.51,82.97,86.89,89.12,28.78,66.94,89,109.99,36.73,64.26,68.9,96.24,90.98,84.11,94.48,33.1,37.53,51.47,27.78,101.78,68.79,29.97,61.97,87.79,49.32,39.99,41.69,69.3,73.25,36.67,47.55,106.19,98.66,103.9,82.41,29.13,112.66,78.43,43.13,73.51,128.01,68.42,76.44,90.92,46.11,107.89,78.42,29.41,38.56,53.35,75.71,71.48,41.54,17.85,41.31,63.56,38.64,57.6,65.66,94.56,91.38,32.52,45.64,35.13,89.08,25.09,71.63,33.52,91.73,32.55,35.81,38.67,22.64,87.88,91.26,83.46,25.73,28.6,82.58,83.77,67.28,76.41,99.42,92.23,37,75.25,29.2,43.46,101.59,63.28,28.16,37.54,95.56,46.01,46.52,76.95,53.63,32.41,41.57,53.44,38.68,91.99,90.4,59.56,82.71,26.45,68.27,28.81,43.63,60.22,82.09,81.83,96.74,69.93,87.14,79.87,77.16,71.3,77.56,31.15,31.29,46.5,45.05,97.97,51.36,75.12,96.99,112.8,47.86,121.28,74.99,43.92,53.92,61.44,59.16,47.47,88.71,80.5,25.97,45.92,99.48,88.68,61.9,32.15,81.33,25.68,35.22,38.02,74.78,45.36,109.5,59.39,113.55,79.1,112.54,109.41,81.57,84.2,45.04,59.13,32.38,44.3,40.98,118.77,58.37,98.61,22.7,84,68.51,125.18,66.62,26.36,115.2,60.21,42.95,40,44.96,56.48,100.39,81.01,24.94,53.71,70.65,57.05,40.33,68.07,54.75,79.13,105.84,66.05,65.22,35.47,100.1,55.47,112.01,42.34,93.24,58.96,81.76,59.17,39.91,61.77,88.66,27.88,65.29,56.9,73.89,34.78,56,98.29,77.07,75.06,35.53,123.27,56.43,67.6,64.42,28.25,44.06,30.22,54.07,91.5,20.8,70.53,52.86,66.03,85.89,48.61,83.98,46.55,64.63,82.2,49.78,47.92,110.95,74.26,113.8,50.08,31.27,76.1,30.27,39.02,37.73,58.41,24.3,79.36,92.66,76.07,122.02,106.54,50.88,63.81,64.74,98.01,39.01,27.89,38.42,54.89,40.52,75.69,21.3,75.33,59.74,89.24,83.92,86.57,77.43,76.57,26.52,65.39,50.02,24.67,45.49,25.62,53.01,60.73,98.67,26.66,79.51,91.88,30.05,92.52,93.98,25.87,61.45,90.9,47.16,30.96,54.77,33.11,71.89,72.17,71.92,45.31,24.89,32.69,41.8,62.15,54.33,95.99,48.26,124.86,104.64,91.77,29.65,43.49,103.93,47.37,74.45,65.11,43.19,97.24,62.13,122.09,107.09,77.72,126.55,79.34,55.08,62.86,116.06,32.03,91.09,57.82,76.54,46.32,74.57,104.6,61.43,50.39,42.6,68.89,57.85,91.99,105.78,77.84,46.41,81.45,81.56,102.83,64.29,81.35,57.01,68.25,58.24,71.96,92.12,21.29,25.73,50.59,70.83,39.26,26.46,90.64,34.17,43.34,79.78,37.62,55.84,87.34,34.55,44.55,47.64,46.96,75.99,105.69,81.79,43.59,38.33,34.18,113.94,57.05,109.7
37.88,46.29,59.19,44.67,39.7,47.19,79.7,88.78,93.9,31.52,22.86,21.96,55.73,40.09,82.88,113.28,50.28,77.85,77.88,61.92,55.45,90.45,30.98,46.37,75.71,39.53,91.49,25.92,81.59,100.17,91.53,26.16,74.35,77.34,115.01,42.43,74.07,72.86,104.09,75.9,71.55,77.35,35.51,40.36,61.08,22.16,82.17,83.01,29.34,68.72,108.61,49.1,38.69,47.1,93.96,51.13,34.8,50.43,87.46,78.73,90.03,112.78,27.58,91.87,95.18,42.49,73.64,121.96,73.68,57.37,89.11,49.69,109.22,77.85,26.15,37.25,47.21,89.57,104.73,29.8,18.44,42.51,53.36,40.41,45.66,58.92,70.92,119.28,30.91,43.67,30.92,78.25,21.92,55.66,26.78,65.23,27.8,38.78,33.16,19.45,101.13,111.17,78.62,20.7,28.7,99.04,73.28,60.58,84.74,87.64,88.27,46.27,81.4,28.09,35.62,106.32,50.41,31.76,39.32,88.47,60.04,45.54,64.68,43.36,35.62,45.3,52.17,32.94,105.97,104.05,59.5,112.47,20.86,84.36,37.01,38.06,76.62,81.59,91.79,108.24,94.49,84.08,63.7,70.66,74.74,70.55,31.34,32.65,50.01,50.97,107.66,65.24,103.32,98.48,72.54,59.01,79.78,71.04,48.73,43.78,68.94,79.61,58.79,81.85,73.45,22.32,64.98,89.97,101.48,88.48,34.22,108.13,26.02,34.25,30.89,83.81,51.47,106.42,73.64,76.14,81.5,86.89,105.25,110.17,78.47,63.71,59.11,42.09,34.4,56.73,85.56,67.49,83.95,32.73,81.67,57.45,87.81,63.18,22.45,113.39,61.89,50.69,58.63,41.36,56.14,91.2,77.59,27.53,65.61,88.4,45.85,59.24,69.05,55.22,63.09,92.86,93.01,61.28,29.06,99.88,66.22,112.52,37.43,114.34,46.37,85.08,56.56,48.33,52.41,67.85,32.17,66.24,73.14,80.84,38.17,60.73,108.59,94.56,85.95,38.74,109.79,77.79,55.74,87.39,26.21,46.15,24.97,63.63,74.74,22.2,74.11,55.43,61.39,74.67,51.48,88.57,43.56,64.32,77.02,40.32,48.36,82.4,83.61,80.65,57,31.72,86.91,25.16,47.12,33.11,68.69,33.23,69.88,80.61,74.37,95.3,94.09,44.11,59.86,60.88,86.13,37.76,24.1,44.02,71.21,49.74,82.99,21.88,66.06,62.43,88.65,77.62,107.36,79.08,65.54,23.53,71.86,43,21.45,41.78,33.21,59.37,59.04,92.06,32.23,61.56,99.93,31.88,77.62,103.17,25.34,79.05,78.54,54.16,26.9,68.86,24.85,94.65,88.95,72.82,50.68,17.56,35.49,32.42,56.86,52.9,111.2,43.37,117.77,133.54,64.63,37.35,45.29,89.86,44.49,61.03,75.42,47.24,101.98,76.89,118.52,78.62,114.19,127.49,116.57,49.94,71.41,107.53,41.43,102.33,51.57,90.31,42.05,70.93,86.08,67,46.39,47.83,82.78,51.13,95.11,94.75,66.03,47.29,87.44,82.28,103.92,76.76,59.74,77.92,51.21,69.94,69.05,112.9,26.45,31.29,60.99,53.24,34.44,23.48,97.19,36.1,52.81,97.41,30.54,63.41,81.75,26.86,37.22,59.85,46.59,95.75,107.67,91.45,57.1,45.32,31.59,135.37,68,90.9
34.25,47.06,38.86,42.97,36.96,45.31,86.36,92.66,123.46,25.6,34.74,26.77,62.9,40.17,98.55,92.46,75.8,87.75,117.69,54.82,68.59,87.07,27.81,42.19,69.95,45.34,78.51,22.7,62.82,71.4,87.86,33.32,68.48,73.24,109.77,40.02,64.31,63.57,92.7,85.79,86.67,78.99,41.36,44.11,60.46,23.95,91.88,76.63,36.29,55.1,112.48,49.17,40.5,40.28,73.64,68.16,36.94,34.64,85.63,76.19,76.66,97.12,31.62,116.26,60.34,43.62,65.68,121.97,81.11,80.21,107.32,44.84,118.7,74.38,23.48,41.75,53.19,85.81,72.53,37.27,20.72,45.5,64.12,34.42,60.85,59.16,77.62,85.31,24.97,42.48,35.22,74.9,18.74,71.49,33.49,71.09,25.23,40.83,48.85,25.21,110.24,92.19,100.64,25.83,24.13,112.05,77.66,95.39,80.58,91.73,90.35,48.75,69.55,31.93,43.59,95.29,64.7,28.16,29.78,120.38,51.34,40.98,93.14,44.21,27.26,43.89,52.2,31.28,92.72,110.94,61.49,104.18,28.39,73,42.08,62.39,53.84,90.36,96.31,82.95,62.83,98.96,80.52,57.94,59.3,68.69,31.11,32.67,62.79,53.1,107.97,73.04,93.35,101.62,90.48,70.43,114.29,75.95,45.37,47.3,53.06,80.17,50.67,64.78,74.19,23.59,46.48,104.13,124.29,62.13,29.48,86.35,17.23,39.1,30.47,85.85,44.52,108.64,77.44,84.07,74.49,104.05,105.2,82.03,105.06,57.35,54.28,30.69,46.4,50.34,91.77,53.36,78.64,23.04,90.91,71.11,110.51,65.02,22.24,118.18,74.63,50.08,61.69,60.7,57.02,86.71,98.99,32.16,53.98,87.71,53.56,42.98,76.51,45.11,66.11,68.15,72.18,71.53,30.29,86.05,74.01,119.41,45.79,125.8,56.88,77.73,56.98,56.02,61.48,106.62,31.52,49.19,55.84,69.57,31.09,61.47,125.28,119.6,93.11,33.74,89.25,75.52,52.17,92.43,32.82,50.58,30.98,77.13,74.73,27.86,67.33,68.3,88.37,85.94,41.94,101.72,50.36,65.45,105.7,52.67,61.98,98.15,63.71,98.09,67.03,35.03,86.24,30.3,46.94,27.15,48.36,24.61,57.76,95.23,94.92,86.51,113.19,49.21,60.85,69.54,70.24,40.84,25.24,45.99,73.42,45.71,83.09,21.59,74.66,71.64,92.63,56.11,95.09,108.32,76.93,22.8,74.67,44.87,24.32,40.4,24.44,50.01,63.68,106.82,34.94,72.6,107.77,34.17,107.19,94.16,27.84,69.73,83.22,48.81,26.21,67.25,33.65,85.67,90.89,81.41,42.55,20.08,29.55,38.3,52.81,58.12,127.15,47.24,143.16,107.42,78.65,34.75,53.81,112.12,68.06,67.77,51.61,52.86,111.29,59.05,79.36,88.87,105.63,121.92,82.67,67.84,63.17,91.21,33.69,115.79,68.67,91.25,42.42,65.76,88.55,65.99,42.58,56.54,92.39,45.54,77.74,95.35,57.26,49.06,95.8,80.5,121.55,57.74,55.13,74.09,67.92,63.92,71.54,75.93,28.22,29.73,44.23,63.49,46.02,28.61,111.69,30.41,45.42,106.9,33.08,60.6,100.97,24.33,33.08,57.54,49.26,106.42,128.31,111.2,50.88,46.06,33.68,96.96,58.49,121.04
34.07,50.58,68.51,60.93,37.2,39.44,62.05,74.22,132.01,24.68,37.68,24.04,51.85,35.54,86.4,108.53,74.17,98.24,111.38,75.51,78.25,79.48,42.84,45.59,93.2,54.45,90.07,28.76,80.27,92.7,70.18,29.41,60.36,75.63,115.21,36.95,70.93,65.66,94.46,89.58,63.06,79.7,40.33,42.43,83.72,26.11,95.01,75.76,28.23,65.2,112.94,45.38,54.79,52.03,79.55,63.08,34.57,38.07,93.57,88.84,77.29,94.4,36.19,94.98,87.56,46.46,73.57,135.56,63.4,73.75,110.44,49.96,118.05,67.49,27.39,33.31,69.33,77.38,97.98,31.02,20.85,52.99,61.89,32.33,62.54,61.38,68.62,112.56,23.54,36.65,31.93,83.3,19.82,66.54,30.38,73.61,26.37,49.94,37.34,24.43,123.28,104.2,101.9,24.82,23.52,83.56,70.35,65.23,89.03,67.47,82.12,45.64,91.22,24.92,43.44,117.1,50.86,32.66,40.04,89.31,47.37,37.51,58.49,43.31,32.39,38.47,48.74,45.34,100.87,106.99,49.56,90.39,22.71,77.44,33.2,55.52,74.95,107.31,73.21,98.95,70.42,85.85,81.65,52.9,56.52,69.23,28.2,30.15,47.88,53.69,108.27,69.6,80,88.21,100.25,66.17,91.88,80.49,47.37,58.59,60.85,55.57,69.27,103.68,77.23,25.91,62.17,102.57,96.47,66.06,36.46,99.87,21.09,32.74,39.34,96.94,50.79,74.39,53.51,102.57,88.9,119.85,94.24,110.51,96.02,50.83,53.03,34.3,46.65,48.74,107.33,66.2,86.93,33.11,86.79,48.21,127.86,52.27,28.08,121.02,66.51,38.79,47.25,50.86,52.86,96.22,85.7,31.44,46.46,83.42,54.15,58.11,93.7,53.35,53.75,90.91,68.29,76.39,28.09,77.29,69.87,90.85,44.13,120.7,57.29,84.99,53.31,46.95,63.75,86.49,25.79,70.55,66.09,60.11,32.55,65.23,110.75,78.53,73.49,33.07,111.83,61.54,70.81,85.35,35.39,51.51,26.01,75.19,73.06,26.78,68.35,70.82,79.12,80.72,47.77,84.52,50.26,59.8,69.9,48.3,66.55,102.08,60.47,91.75,53.42,27.98,67.14,33.05,49.37,31.35,62.61,30.72,74.63,89.31,82.49,106.54,77.79,44.61,57.86,66.52,65.87,36.74,25.32,40.64,55.64,45.83,80.69,22.28,71.94,74.98,88.8,86.76,93.89,81.21,90.33,27.25,65.47,42.58,22.9,36.31,27.17,56.69,55.3,84.13,37.56,62.62,110.57,33.87,95.33,87.34,24.84,71.32,86.33,62.25,30.52,50.36,38.64,92.82,83.07,66.85,51.62,24.88,46.22,31.48,51.91,68.03,119.83,62.65,109.74,88.54,90.97,31.4,46.15,92.08,56.36,86.63,75.9,50.56,78.01,58.67,119.16,90.07,88.88,124.64,84.04,67.58,62.17,101.77,34.24,87.92,52.74,78.34,39.3,81.06,83.97,61.96,67.85,52.4,58.89,58.03,87.8,103.28,74.11,48.77,100.8,76.37,102.81,81.23,77.22,83.78,52.94,71.22,56.27,118.23,26.57,26.93,58.13,73.05,31.15,26.02,99.19,33.12,50.85,91.56,39.89,79.35,100.15,31.15,40.38,46.96,50.74,101.32,105.25,100.31,58.16,36.15,36.4,123.22,58.92,84.31
30.56,48.93,42.8,56.45,30.65,39.19,81.85,87.7,110.08,24.15,23.76,20.4,45.36,37.61,98.2,95.62,71.28,66.33,90.61,68.77,55.09,91.91,29.2,47.38,81.79,42.61,80.54,24.87,68.45,68.71,84.51,34,67,76.49,118.01,59.02,74.43,50.29,111.52,78.95,79.76,87.58,40.7,37.32,66.25,26.31,96.2,75.75,41.14,44.59,114.48,56.72,40.31,48.23,100.07,69.34,31.67,40.56,95.89,102.7,113.57,122.2,34.4,117.89,72.82,34.57,70.52,110.18,59.97,72.02,109.36,57.44,82.65,81.79,18.46,28.63,69.19,92.3,94.59,31.34,19.2,43.83,64.81,37.37,67.95,64.33,61.83,117.46,33.53,42.54,32.93,108.45,23.88,71.96,39.62,57.67,32.89,38.36,35.56,26.3,88.22,105.1,94.74,29.75,23.87,101.95,84.54,81.63,86,90.2,95.68,45.74,89.2,29.43,52.94,82.36,56.63,31.05,31.31,86.36,52.9,37.81,63.22,41.3,32.66,49.65,46.18,32.7,87.87,115.66,44.5,99.61,26.19,62.53,31.62,49.19,61.59,82.88,91.65,78.24,82.82,112.84,92.09,75.3,56.08,68.62,32.93,38.14,69.29,39.01,90.59,57.32,116.06,72.62,84.31,70.3,101.62,98.64,49.64,49.67,70.47,82.37,59.81,80.24,91.55,18.28,47.04,100.89,85.47,64.94,37.32,91.96,17.19,33.09,34.46,80.14,56.52,97.01,68.27,73.02,80.75,112.84,99.67,87.62,74.32,52.25,49.17,38.27,44.35,53.76,114.26,60.76,110.55,30.81,104.11,59.55,99.4,72.03,24.52,108.51,74.41,43.89,64.59,44.23,54.87,119.04,86.62,24.96,63.23,98.15,54.62,41.32,85.26,58.63,71.01,85.55,86,53.92,35.29,87.44,69.65,84.97,61.17,90.05,56.31,71.14,57.19,56.61,60.06,84.93,30.79,71.11,58.55,72.7,34.57,67.95,100.38,82.72,79.83,30.72,102.1,56.97,76.98,89.59,37.48,34.9,33.76,68.14,80.03,25.47,50.35,63.15,71.04,86.08,57.26,119.55,53.99,77.61,85.53,62.73,70,82.87,64.43,109.77,59.67,37.83,73.69,32.21,47.11,25,53.42,21.63,54.09,85.5,66.12,112,113.07,44.15,61.2,61.09,74.85,41.52,25.38,46.02,57.13,42,68.76,23.03,72.9,60.7,119.26,73.35,76.28,100.64,78.52,31.89,71.18,58.24,25.1,40.37,38.18,56.83,54.87,116.29,31.54,75.11,97.15,40.98,94.13,89.79,25.13,59.46,82.88,63.83,27.11,70.66,31.12,85.19,99.59,79.11,50.86,20.57,35.4,37.03,61.51,57.36,113.78,48.36,108.31,105.02,79.93,29.89,44.31,115.28,57.35,86.41,69.89,58.19,96.1,72.29,99.4,83.24,117.75,110.76,93.18,69.42,73.35,121.44,41.32,83.65,51.87,66.52,36.21,81.33,114.12,70.12,45.87,55.82,84.95,53.75,98.57,90.65,60.22,49.78,102.36,91.24,85.67,67.61,73.9,72.09,57.21,73.9,57.38,104.33,26.76,27.61,52.34,53.94,43.15,23.49,95.98,28.95,40.77,86.89,32.15,74.47,101.31,33.82,44.08,45.2,40.28,90.89,113.87,106.34,49.72,37.74,40.18,87.71,63.61,122.75
